"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99"
0.353480795737807,0.949484213387957,1.14815201927134,1.54548763103811,1.74415543692149,2.93616227222179,1.94282324280487,2.53882666045502,2.7374944663384,0.0262994193363371,0.0376461925796673,0.0414284503274441,0.0489929658229975,0.0527752235707743,0.0754687700574347,0.056557481318551,0.0679042545618812,0.0716865123096579,0.170835404082268,0.49006321369638,0.59647248356775,0.809291023310491,0.915700293181862,1.55415591241008,1.02210956305323,1.34133737266734,1.44774664253871,-0.0422139868103031,0.0332181826374152,0.058362239119988,0.108650352085133,0.133794408567706,0.284658747463143,0.158938465050279,0.234370634497997,0.25951469098057,0.139120707730108,0.343938944490184,0.412211690076876,0.548757181250259,0.617029926836951,1.0266664003571,0.685302672423643,0.890120909183719,0.95839365477041,-0.178993424144161,-0.395850091612544,-0.468135647435338,-0.612706759080927,-0.684992314903721,-1.11870564984049,-0.757277870726516,-0.974134538194899,-1.04642009401769,0.294802378047432,0.684041820041554,0.813788300706261,1.07328126203568,1.20302774270038,1.98150662668863,1.33277422336509,1.72201366535921,1.85176014602392,0.0775518908295317,0.228179207331959,0.278388312832768,0.378806523834386,0.429015629335195,0.730270262340049,0.479224734836004,0.629852051338431,0.68006115683924,0.246639033078925,0.555837095870449,0.658903116800957,0.865035158661973,0.968101179592481,1.58649730517553,1.07116720052299,1.38036526331451,1.48343128424502,0.309404817442401,0.658807510660378,0.77527507506637,1.00821020387835,1.12467776828435,1.8234831547203,1.24114533269034,1.59054802590832,1.70701559031431,0.0214583594233766,0.100231401578845,0.126489082297334,0.179004443734313,0.205262124452802,0.362808208763739,0.231519805171292,0.31029284732676,0.336550528045249
0.359807712803102,1.10904009333482,1.35878422017873,1.85827247386654,2.10801660071045,3.60648136177389,2.35776072755435,3.10699310808607,3.35673723492998,0.0810574104606414,0.272753111596777,0.336651678642155,0.464448812732912,0.52834737977829,0.91173878205056,0.592245946823668,0.783941647959804,0.847840215005182,0.220067491382488,0.68712658721719,0.842812952495424,1.15418568305189,1.30987204833013,2.24399023999953,1.46555841360836,1.93261750944306,2.0883038747213,0.071868500802341,0.344200257693672,0.434977509990782,0.616532014585002,0.707309266882112,1.25197278066477,0.798086519179223,1.07041827607055,1.16119552836766,0.167772959663684,0.518609071672618,0.635554442342262,0.869445183681552,0.986390554351196,1.68806277836906,1.10333592502084,1.45417203702978,1.57111740769942,-0.0392321774084095,-0.0162853604115641,-0.00863642141261557,0.00666145658528142,0.0143103955842299,0.0602040295779209,0.0219593345831784,0.0449061515800239,0.0525550905789724,0.270900369564369,0.790236401983737,0.963348412790193,1.3095724344031,1.48268444520956,2.5213565100483,1.65579645601602,2.17513248843538,2.34824449924184,0.122669028693428,0.421860101517325,0.52159045912529,0.721051174341221,0.820781531949187,1.41916367759698,0.920511889557152,1.21970296238105,1.31943331998901,0.229494556030594,0.668452754057448,0.814772153399733,1.1074109520843,1.25373035142659,2.13164674748029,1.40004975076887,1.83900794879572,1.98532734813801,0.238571119721737,0.652974833823731,0.791109405191063,1.06737854792573,1.20551311929306,2.03432054749705,1.34364769066039,1.75805140476238,1.89618597612971,0.0894327098649077,0.292090109121156,0.359642575539906,0.494747508377405,0.562299974796155,0.967614773308652,0.629852441214904,0.832509840471153,0.900062306889903
0.174229223594936,0.973425989807911,1.2398249118789,1.77262275602089,2.03902167809188,3.63741521051783,2.30542060016287,3.10461736637584,3.37101628844684,0.273276592103779,0.887773002076144,1.0926051387336,1.50226941204851,1.70710154870596,2.93609436865069,1.91193368536342,2.52643009533578,2.73126223199324,0.300525551468885,1.009127298403,1.24532788071438,1.71772904533712,1.95392962764849,3.37113312151673,2.19013020995987,2.89873195689398,3.13493253920536,0.254374068199256,0.874692248043826,1.08146497465868,1.4950104278884,1.70178315450325,2.94241951419239,1.90855588111811,2.52887406096268,2.73564678757753,0.281634830884693,0.894255555526405,1.09846246374031,1.50687628016812,1.71108318838202,2.93632463766544,1.91529009659592,2.52791082123764,2.73211772945154,0.315113990050592,0.841837827220576,1.01741243961057,1.36856166439056,1.54413627678055,2.59758395112052,1.71971088917055,2.24643472634053,2.42200933873053,0.22522057716871,0.910385305559907,1.13877354835697,1.5955500339511,1.82393827674817,3.19426773353056,2.05232651954524,2.73749124793643,2.9658794907335,0.2593998519953,0.900028482288476,1.11357135905287,1.54065711258165,1.75419998934604,3.03545724993239,1.96774286611044,2.60837149640361,2.821914373168,0.262664887989058,0.891829752960018,1.10155137461701,1.52099461793098,1.73071623958797,2.98904596952989,1.94043786124495,2.56960272621591,2.7793243478729,0.326758656846364,0.85832001194046,1.03550713030516,1.38988136703456,1.56706848539925,2.63019119558744,1.74425560376395,2.27581695885805,2.45300407722275,0.354132537710256,0.983513749604619,1.19330748690274,1.61289496149898,1.8226886987971,3.08145112258583,2.03248243609522,2.66186364798958,2.87165738528771
0.113244537348527,0.777564349365956,0.999004286705099,1.44188416138338,1.66332409872253,2.99196372275738,1.88476403606167,2.5490838480791,2.77052378541824,0.341530909484429,0.896284165427687,1.08120191740877,1.45103742137095,1.63595517335203,2.74546168523855,1.82087292533312,2.37562618127638,2.56054393325746,0.278363861431033,0.920415594009527,1.13443283820236,1.56246732658802,1.77648457078085,3.06058803593784,1.99050181497368,2.63255354755218,2.84657079174501,0.286355619309883,0.878933841046359,1.07645991495852,1.47151206278284,1.66903813669499,2.85419458016795,1.86656421060715,2.45914243234363,2.65666850625579,0.283673364915686,0.862189733523967,1.05502852306006,1.44070610213225,1.63354489166834,2.7905776288849,1.82638368120443,2.40490004981272,2.59773883934881,0.427823008245016,1.01387477885979,1.20922536906471,1.59992654947456,1.79527713967948,2.96738068090903,1.99062772988441,2.57667950049918,2.7720300907041,0.132052465405896,0.730147016350487,0.929511866665351,1.32824156729508,1.52760641760994,2.72379551949912,1.72697126792481,2.3250658188694,2.52443066918426,0.256533757346285,0.863003345738802,1.06515987520297,1.46947293413132,1.67162946359549,2.88456864038053,1.87378599305966,2.48025558145218,2.68241211091635,0.32973569106521,0.888706725169516,1.07503040320429,1.44767775927382,1.63400143730859,2.7519435055172,1.82032511534336,2.37929614944767,2.56561982748244,0.491599734310241,1.00160871068274,1.1716117028069,1.51161768705523,1.6816206791794,2.70163863192439,1.85162367130356,2.36163264767606,2.53163563980022,0.373401293757685,1.01081147090563,1.22328152995494,1.64822164805357,1.86069170710289,3.13551206139878,2.0731617661522,2.71057194330015,2.92304200234946
0.147133188405058,0.779512742413375,0.990305927082814,1.41189229642169,1.62268548109113,2.88744458910776,1.83347866576057,2.46585821976889,2.67665140443832,0.63997776427569,1.2997127647614,1.51962443158997,1.9594477652471,2.17935943207567,3.49882943304709,2.39927109890424,3.05900609938995,3.27891776621852,0.274356710756253,0.904454765649884,1.11448745061443,1.53455282054352,1.74458550550806,3.00478161529532,1.9546181904726,2.58471624536624,2.79474893033078,0.289331047787506,0.903552870187503,1.10829347765417,1.5177746925875,1.72251530005417,2.95095894485416,1.92725590752083,2.54147772992083,2.7462183373875,0.118740213907063,0.69759144747145,0.890541858659579,1.27644268103584,1.46939309222396,2.62709555935274,1.66234350341209,2.24119473697648,2.43414514816461,0.531622124925705,1.24582610888924,1.48389410354375,1.96003009285278,2.19809808750729,3.62650605543437,2.4361660821618,3.15037006612534,3.38843806077985,-0.153456213078997,0.371122148177879,0.545981601930171,0.895700509434755,1.07055996318705,2.1197166857008,1.24541941693934,1.76999777819621,1.94485723194851,0.245146974728083,0.85003284562758,1.05166146926075,1.45491871652708,1.65654734016024,2.86631908195924,1.85817596379341,2.46306183469291,2.66469045832607,0.598106822989338,1.25592007563798,1.47519115985419,1.91373332828662,2.13300441250283,3.44863091780011,2.35227549671905,3.01008874936769,3.2293598335839,0.884874686663927,1.58069416999852,1.81263399777672,2.27651365333311,2.50845348111131,3.90009244778049,2.74039330888951,3.4362127922241,3.66815262000229,0.390837403379847,1.05979826645244,1.28278522080997,1.72875912952503,1.95174608388256,3.28966781002774,2.17473303824009,2.84369390131268,3.06668085567021
0.142528139107742,0.732336397530408,0.928939150337963,1.32214465595307,1.51874740876063,2.69836392560596,1.71535016156818,2.30515841999085,2.50176117279841,0.625013765707451,1.23671071730303,1.44060970116823,1.84840766889862,2.05230665276381,3.27570055595497,2.256205636629,2.86790258822458,3.07180157208978,0.256617896493152,0.833559945675571,1.02587396206971,1.41050199485799,1.60281601125213,2.75670010961697,1.79513002764627,2.37207207682869,2.56438609322283,0.256596468203455,0.819479492851675,1.00710716773441,1.3823625174999,1.56999019238264,2.69575624167908,1.75761786726538,2.3205008919136,2.50812856679634,0.0594473225773423,0.595949846174477,0.774784020706856,1.13245236977161,1.31128654430399,2.38429159149826,1.49012071883637,2.0266232424335,2.20545741696588,0.498355599508896,1.16409391638038,1.38600668867088,1.82983223325187,2.05174500554237,3.38322163928534,2.27365777783286,2.93939609470435,3.16130886699484,-0.171724434372427,0.322416622169741,0.487130307683797,0.816557678711909,0.981271364225965,1.9695534773103,1.14598504974002,1.64012610628219,1.80483979179624,0.219215694850683,0.781698421539935,0.969192663769686,1.34418114822919,1.53167539045894,2.65664084383744,1.71916963268869,2.28165235937794,2.46914660160769,0.576011518437164,1.18758276072479,1.39143984148733,1.79915400301241,2.00301108377495,3.2261535683502,2.20686816453749,2.81843940682512,3.02229648758766,0.867964416977002,1.51421171999857,1.72962748767242,2.16045902302013,2.37587479069398,3.66836939673711,2.59129055836784,3.2375378613894,3.45295362906326,0.36660525675001,0.995154108802069,1.20467039281942,1.62370296085413,1.83321924487148,3.0903169489756,2.04273552888883,2.67128438094089,2.88080066495825
0.115991050970372,0.629479439058682,0.800642235088118,1.14296782714699,1.31413062317643,2.34110739935305,1.48529341920586,1.99878180729417,2.16994460332361,0.611055332179091,1.13645842954577,1.31159279533467,1.66186152691246,1.83699589270135,2.88780208743472,2.01213025849025,2.53753335585693,2.71266772164583,0.226908349444832,0.714842058117482,0.877486627675032,1.20277576679013,1.36542033634768,2.34128775369298,1.52806490590523,2.01599861457788,2.17864318413543,0.239067017368618,0.708987282773321,0.865627371241556,1.17890754817802,1.33554763664626,2.27538816745567,1.49218772511449,1.9621079905192,2.11874807898743,0.0482050609088996,0.537648327264277,0.70079608271607,1.02709159361966,1.19023934907145,2.1691258817822,1.35338710452324,1.84283037087862,2.00597812633041,0.466118263699699,1.03061024544749,1.21877423936342,1.59510222719527,1.7832662211112,2.91225018460678,1.97143021502713,2.53592219677492,2.72408619069085,-0.13067066128145,0.343088116040479,0.501007708481122,0.816846893362407,0.97476648580305,1.92228404044691,1.13268607824369,1.60644485556562,1.76436444800626,0.211864713265944,0.70839057141345,0.873899190795952,1.20491642956096,1.37042504894346,2.36347676523847,1.53593366832596,2.03245952647347,2.19796814585597,0.540495185236351,1.05966322713601,1.23271924110256,1.57883126903566,1.75188728300221,2.79022336680152,1.92494329696877,2.44411133886842,2.61716735283497,0.812999253606626,1.34537076916082,1.52282794101222,1.87774228471502,2.05519945656642,3.11994248767481,2.23265662841782,2.76502814397201,2.94248531582341,0.319879554062615,0.854277232317418,1.03240979173569,1.38867491057222,1.56680746999049,2.6356028265001,1.74494002940876,2.27933770766356,2.45747026708183
0.0910666327661447,0.597554285791614,0.76638350346677,1.10404193881708,1.27287115649224,2.28584646254318,1.4417003741674,1.94818802719287,2.11701724486802,0.615154956076512,1.14039045074381,1.31546894896625,1.66562594541111,1.84070444363355,2.89117543296815,2.01578294185598,2.54101843652328,2.71609693474572,0.227743621501487,0.718208729444757,0.88169709875918,1.20867383738803,1.37216220670245,2.35309242258899,1.53565057601687,2.02611568396014,2.18960405327457,0.267549121724408,0.75019308639454,0.911074407951251,1.23283705106467,1.39371837262138,2.35900630196165,1.55459969417809,2.03724365884823,2.19812498040494,0.0579292937382475,0.565136911341171,0.734206117208812,1.07234452894409,1.24141373481174,2.25582897001758,1.41048294067938,1.9176905582823,2.08675976414994,0.473123110744616,1.03559379105785,1.22308401782893,1.59806447137109,1.78555469814217,2.91049605876864,1.97304492491324,2.53551560522648,2.72300583199756,-0.0918095950457852,0.408046132633969,0.57466470852722,0.907901860313723,1.07452043620697,2.07423189156648,1.24113901210023,1.74099473977998,1.90761331567323,0.244759680956239,0.756176491780186,0.926648762054835,1.26759330260413,1.43806557287878,2.46089919452668,1.60853784315343,2.11995465397738,2.29042692425203,0.545160674565608,1.06399132531467,1.23693487556436,1.58282197606374,1.75576552631343,2.79342682781157,1.92870907656312,2.44753972731219,2.62048327756188,0.788809086991505,1.31093191975037,1.48497286400333,1.83305475250924,2.0070956967622,3.05134136227993,2.18113664101515,2.70325947377402,2.87730041802698,0.3197732581468,0.849310149647185,1.02582244681398,1.37884704114757,1.55535933831437,2.61443312131514,1.73187163548116,2.26140852698155,2.43792082414834
0.0811472759614985,0.490764368894157,0.62730339987171,0.900381461826816,1.03692049280437,1.85615467866969,1.17345952378192,1.58307661671458,1.71961564769213,0.539548409252251,0.958663086766754,1.09836797927159,1.37777776428126,1.51748265678609,2.3557120118151,1.65718754929093,2.07630222680543,2.21600711931026,0.202353346442345,0.616965710248126,0.75516983151672,1.03157807405391,1.1697821953225,1.99900692293406,1.30798631659109,1.72259868039688,1.86080280166547,0.226011727563887,0.63476709119991,0.771018879078584,1.04352245483593,1.17977424271461,1.99728496998665,1.31602603059328,1.72478139422931,1.86103318210798,-0.0400718880575972,0.374883703068674,0.513202233444097,0.789839294194945,0.928157824570368,1.75806900682291,1.06647635494579,1.48143194607206,1.61975047644749,0.34844144446434,0.777795831856119,0.920913960986712,1.2071502192479,1.35026834837849,2.20897712316205,1.49338647750908,1.92274086490086,2.06585899403145,-0.12171910476688,0.291795423653889,0.429633599794145,0.705309952074658,0.843148128214914,1.67017718505645,0.98098630435517,1.39450083277594,1.5323390089162,0.16352475111937,0.577803206306363,0.715896024702027,0.992081661493356,1.13017447988902,1.95873139026301,1.26826729828468,1.68254575347168,1.82063857186734,0.487232981617689,0.904315295301368,1.04334273319593,1.32139760898505,1.46042504687961,2.29458967424696,1.59945248477416,2.01653479845784,2.1555622363524,0.677939010467774,1.09508851478428,1.23413834955645,1.51223801910079,1.65128785387296,2.48558686250598,1.79033768864513,2.20748719296164,2.34653702773381,0.252525490105155,0.676308521486165,0.817569531946502,1.10009155286717,1.24135256332751,2.08891862608953,1.38261357378785,1.80639660516886,1.94765761562919
0.297210469887747,0.764911637440141,0.920812026624272,1.23261280499253,1.38851319417667,2.32391552928145,1.5444135833608,2.01211475091319,2.16801514009732,0.0175674683847281,-0.0575594811633232,-0.0826017976793403,-0.132686430711375,-0.157728747227392,-0.307982646323494,-0.182771063743409,-0.25789801329146,-0.282940329807477,0.133632403009019,0.341210106586467,0.410402674445617,0.548787810163916,0.617980378023065,1.03313578517796,0.687172945882214,0.894750649459663,0.963943217318812,-0.0459197889563479,-0.0769424991673164,-0.0872834025709726,-0.107965209378285,-0.118306112781941,-0.180351533203878,-0.128647016185597,-0.159669726396566,-0.170010629800222,0.125753127191608,0.245197114928853,0.285011777507935,0.364641102666098,0.404455765245179,0.643343740719669,0.444270427824261,0.563714415561506,0.603529078140587,-0.211114687402944,-0.550917603222053,-0.664185241828423,-0.890720519041162,-1.00398815764753,-1.68359398928575,-1.1172557962539,-1.45705871207301,-1.57032635067938,0.254974038189089,0.53719517770919,0.631268890882556,0.81941631722929,0.913490030402657,1.47793230944286,1.00756374357602,1.28978488309612,1.38385859626949,0.0385615735099605,0.0768120807015668,0.0895622497654356,0.115062587893173,0.127812756957042,0.204313771340255,0.140562926020911,0.178813433212517,0.191563602276386,0.209201964155345,0.409449805394036,0.476199085806933,0.609697646632727,0.676446927045624,1.07694260952301,0.743196207458521,0.943444048697212,1.01019332911011,0.264830972306914,0.487839670264766,0.562175902917383,0.710848368222617,0.785184600875235,1.23120199679094,0.859520833527852,1.0825295314857,1.15686576413832,-0.01196314611166,-0.0118065732477589,-0.0117543822931252,-0.0116500003838579,-0.0115978094292242,-0.0112846637014221,-0.0115456184745905,-0.0113890456106895,-0.0113368546560558
